device_id,device_type,os,browser,device_fingerprint,first_seen,last_seen,city,country
DEV0000942,Mobile,iOS,Edge,e7a1bc2e6cefdf032b9d954cfb7356b2,2025-01-04T21:02:29.396123,2025-12-01T20:24:21.899204,Bahir Dar,Ethiopia
DEV0000943,Mobile,iOS,Chrome,e63afe9f5e5abb76daaa07395b203d7b,2022-04-12T04:17:31.653191,2025-12-22T06:27:57.001345,Dilla,Ethiopia
DEV0000944,Desktop,Ubuntu,Safari,014c69ea414534fa9fb365a68abf8fe2,2023-04-26T20:31:54.944539,2023-07-04T18:34:13.393366,Addis Ababa,Ethiopia
DEV0000945,Mobile,Android,Firefox,42e63c95d60e1b6e2accb87beefa5b7c,2023-07-24T20:29:19.176499,2023-10-15T15:31:11.426700,Bahir Dar,Ethiopia
DEV0000946,Laptop,macOS,Samsung Internet,0340d694be30d63d93eb1932c2a52b15,2022-05-08T15:05:18.896405,2025-10-03T04:01:26.403386,Jimma,Ethiopia
DEV0000947,Tablet,Android,Firefox,f213450a481018a4e3cf4d9a133a1ddc,2024-12-07T13:57:22.318390,2025-10-17T10:22:24.201449,Addis Ababa,Ethiopia
DEV0000948,Desktop,Windows,Edge,cac1163f38b43f1e4cf9f1a466dd4e22,2022-03-28T22:00:01.222632,2022-07-07T01:04:51.082765,Dessie,Ethiopia
DEV0000949,Mobile,iOS,Samsung Internet,abfee7fdd4e550258f20fa79a9ea01b3,2025-07-10T12:58:00.756010,2025-11-11T00:11:07.697767,Gondar,Ethiopia
DEV0000950,Desktop,Windows,Chrome,ce18b49b0e32be9ba477ac6df676f07c,2024-10-05T15:47:00.956600,2025-09-23T11:00:50.982917,Dire Dawa,Ethiopia
DEV0000951,Mobile,iOS,Chrome,71d4cb51120c754973f90b46bbbd8a57,2024-03-01T08:54:50.687243,2024-04-03T17:50:31.244304,Jijiga,Ethiopia
DEV0000952,Desktop,Windows,Samsung Internet,71a1eae16a1b3553ad78aca4bf28b5b1,2025-05-05T17:22:52.619479,2025-12-31T07:09:26.793703,Addis Ababa,Ethiopia
DEV0000953,Mobile,Android,Chrome,01c44add67b8a4f95587196423226c99,2024-04-30T14:18:25.994675,2025-03-24T22:42:29.770905,Dire Dawa,Ethiopia
DEV0000954,Mobile,Android,Safari,3aa728ca3546b982daed407251c38c06,2023-09-27T15:20:40.593042,2025-07-13T11:46:35.068326,Adama,Ethiopia
DEV0000955,Tablet,iPadOS,Samsung Internet,a8b08c97af45b14235fdb74157556f96,2025-06-21T03:22:26.193893,2025-10-27T22:03:53.420731,Nekemte,Ethiopia
DEV0000956,Laptop,macOS,Chrome,3c0b9f01102afc5e74a6b3bf4df9da6f,2023-05-31T17:49:25.812326,2024-06-09T06:38:19.162951,Addis Ababa,Ethiopia
DEV0000957,Tablet,iPadOS,Firefox,1f6a003bf08d67811fe2c60c06afc515,2023-08-04T10:04:20.593256,2025-04-26T17:05:12.371668,Mekelle,Ethiopia
DEV0000958,Mobile,iOS,Firefox,fbb6e5372512315d8cd361467645a575,2023-10-28T12:02:28.135311,2025-02-04T12:43:08.046075,Addis Ababa,Ethiopia
DEV0000959,Mobile,Android,Safari,ac3258970d7186751ce1dcb78d3780f6,2023-04-02T05:33:32.691233,2025-05-02T15:40:51.456626,Addis Ababa,Ethiopia
DEV0000960,Laptop,Windows,Opera,f8ac46180d78dcf87ef0b93f378ec866,2025-12-06T12:30:47.546346,2025-12-17T01:45:33.102520,Addis Ababa,Ethiopia
DEV0000961,Mobile,iOS,Opera,e38c31602de92031eba869a8ff636d66,2024-09-30T12:50:24.464671,2025-08-11T23:54:32.620427,Sodo,Ethiopia
DEV0000962,Desktop,Ubuntu,Opera,19d13cb5c4543f9d3337ddb3d6bcb002,2024-03-02T20:27:59.915618,2025-10-27T09:28:00.417340,Addis Ababa,Ethiopia
DEV0000963,Mobile,Android,Opera,5529b8675a01b510c29fb67707d86192,2025-08-30T18:33:12.502703,2025-10-20T12:23:51.505095,Adama,Ethiopia
DEV0000964,Mobile,Android,Firefox,32f59087e6a0f29829d56f3e77342ce4,2022-12-06T16:25:36.403112,2024-03-10T03:30:07.685376,Nekemte,Ethiopia
DEV0000965,Desktop,Windows,Safari,975c4553894197293a19b697dea9a598,2025-06-22T14:25:50.378819,2025-09-27T08:08:25.837312,Harar,Ethiopia
DEV0000966,Mobile,Android,Edge,e5b9371ee4607e608e093593657d644d,2022-05-28T02:30:29.731447,2025-09-10T00:41:15.576817,Hawassa,Ethiopia
DEV0000967,Mobile,iOS,Opera,046fa8c1a59e7016b1852f022bf18a66,2022-04-15T19:40:25.695387,2022-12-27T12:53:36.457567,Sodo,Ethiopia
DEV0000968,Desktop,Ubuntu,Opera,055a3b4c1115acf8f6a08123e557b0c8,2025-03-04T13:13:28.107972,2025-04-09T06:56:02.645851,Addis Ababa,Ethiopia
DEV0000969,Mobile,Android,Safari,e809eaf4a8dec3743b0c790a4e7f577c,2024-12-03T11:24:27.950912,2025-12-19T13:17:03.698895,Addis Ababa,Ethiopia
DEV0000970,Laptop,Windows,Chrome,c3341081965fde4250270c7f59e5b8a5,2025-03-13T10:27:43.899936,2025-03-27T12:34:58.609071,Hawassa,Ethiopia
DEV0000971,Mobile,Android,Samsung Internet,d58afd0795d5afeff5347ea020dbf4f3,2025-06-26T09:15:37.992289,2025-09-16T14:50:44.979104,Hawassa,Ethiopia
DEV0000972,Mobile,Android,Opera,bb508a06b903e115c2b6ce2c51446351,2023-11-09T03:50:55.904328,2024-05-13T21:44:51.660691,Hawassa,Ethiopia
DEV0000973,Mobile,iOS,Opera,f3aca8e1c66b9917b3eeea4b33208848,2025-12-11T23:22:29.748992,2025-12-24T04:21:11.369014,Addis Ababa,Ethiopia
DEV0000974,Tablet,iPadOS,Samsung Internet,2cec3ff78914303aac919170a3af01bd,2023-04-10T17:07:31.466490,2023-07-29T17:10:38.072659,Bahir Dar,Ethiopia
DEV0000975,Desktop,macOS,Samsung Internet,d56ea92d8182aed08742bd6f2958219f,2022-02-18T13:16:57.992823,2022-03-17T22:24:33.616995,Jimma,Ethiopia
DEV0000976,Desktop,Windows,Firefox,92ceed1175a39978a6c945040668902b,2024-11-07T14:31:30.934778,2024-12-18T22:10:22.333811,Addis Ababa,Ethiopia
DEV0000977,Desktop,macOS,Firefox,6567e45c298024b79aa06d3090dbd007,2024-11-13T09:38:00.730597,2025-05-30T00:04:04.094578,Jimma,Ethiopia
DEV0000978,Mobile,Android,Safari,622fc4a01a0d3fed740ecd2b11b2f9ae,2023-03-31T09:58:10.612923,2023-05-06T15:35:12.582454,Dilla,Ethiopia
DEV0000979,Mobile,Android,Chrome,8a42ab609f2c7ab6ce98009084c7e031,2023-04-28T20:04:19.652456,2025-12-16T11:38:35.609595,Gondar,Ethiopia
DEV0000980,Tablet,iPadOS,Opera,0c54246c99362ffb90cc370bb4fea636,2024-07-17T20:51:01.139984,2025-02-05T21:25:14.256041,Hawassa,Ethiopia
DEV0000981,Mobile,iOS,Opera,d6a266480dcc353146a33c52c93265d5,2025-08-12T17:45:22.829787,2025-12-03T09:42:36.705345,Mekelle,Ethiopia
DEV0000982,Mobile,Android,Edge,02224eb80111fcc127db89486b9fe8ad,2023-04-12T08:52:44.358038,2025-04-19T02:07:01.617191,Addis Ababa,Ethiopia
DEV0000983,Mobile,iOS,Edge,5178a77bbbbb3a02efc69b9289e1ebb2,2024-11-03T12:52:49.920376,2025-11-25T18:58:07.306625,Addis Ababa,Ethiopia
DEV0000984,Mobile,iOS,Chrome,da74401d44a32ebf1314eace09863d1f,2024-04-09T03:00:13.095595,2024-07-06T03:29:04.183121,Mekelle,Ethiopia
DEV0000985,Desktop,macOS,Safari,6555db40bd152dc1b185231c15b39ed8,2022-01-18T23:03:42.823860,2024-04-01T15:13:46.786647,Jimma,Ethiopia
DEV0000986,Mobile,Android,Firefox,155ce0a393265502420fd0f77032add1,2024-09-25T01:13:06.798183,2025-09-01T09:27:29.344004,Dessie,Ethiopia
DEV0000987,Mobile,iOS,Opera,e0776b83ae0a4b3dfce57d5c92204923,2023-03-26T07:04:15.486240,2023-05-29T05:34:17.215812,Mekelle,Ethiopia
DEV0000988,Tablet,Android,Opera,631bc2883517e631c3e40b3de0738918,2023-05-03T08:56:40.520699,2024-05-12T02:48:32.651624,Addis Ababa,Ethiopia
DEV0000989,Mobile,iOS,Samsung Internet,a9bc705cd692780439e6012ab3aef37d,2023-10-18T17:02:48.289739,2025-08-21T01:19:47.584318,Adama,Ethiopia
DEV0000990,Laptop,Windows,Firefox,6f081099afa16b0c8bffeb8cc4b53c44,2025-02-12T06:46:04.860307,2025-04-13T09:09:31.122010,Jimma,Ethiopia
DEV0000991,Mobile,Android,Edge,7cad983fda2bdc67c95131a3a2c228ab,2025-03-26T22:14:27.931684,2025-07-30T16:22:20.778300,Shashamane,Ethiopia
DEV0000992,Mobile,iOS,Chrome,97a4d6b29b47ebe6e72d2fc6bc3ba056,2024-08-05T07:27:37.814224,2025-10-24T11:06:38.737828,Bahir Dar,Ethiopia
DEV0000993,Mobile,iOS,Firefox,0d3ffb3b7d1ec8c4b0fcb1d0f774cf00,2025-01-18T12:25:42.204987,2025-02-03T00:59:52.002467,Hawassa,Ethiopia
DEV0000994,Laptop,macOS,Firefox,3f4f9a806fa0e0f18d69a91bf5a6474e,2024-07-02T14:13:27.695612,2024-09-14T06:23:54.345640,Bishoftu,Ethiopia
DEV0000995,Laptop,Ubuntu,Edge,a8f4ddebff81212c344701e39fcfa189,2024-08-23T10:54:13.729483,2025-01-27T11:13:01.795857,Addis Ababa,Ethiopia
DEV0000996,Laptop,Ubuntu,Safari,eff8d4f7fa0d9f9f9a40d9b6f01e4677,2022-01-03T11:50:37.174025,2022-02-01T08:50:33.770382,Addis Ababa,Ethiopia
DEV0000997,Mobile,Android,Chrome,b1117cb1704a3b9367b40bf44d15b946,2022-11-27T03:12:53.759754,2024-06-05T19:49:14.956927,Addis Ababa,Ethiopia
DEV0000998,Mobile,iOS,Opera,3c5d32300aee1000abba23b853e54bf4,2022-05-16T14:20:23.492122,2023-03-09T05:09:40.175107,Adama,Ethiopia
DEV0000999,Laptop,Ubuntu,Safari,5773163daba1da3b44843674ed228473,2024-04-08T09:15:42.579250,2025-04-13T13:14:36.419313,Hawassa,Ethiopia
DEV0001000,Mobile,iOS,Samsung Internet,242529c1e8840ed63549be0f8b247e6f,2022-02-14T02:57:39.307268,2022-07-25T09:38:11.943912,Dire Dawa,Ethiopia
